Country,State,Date,Confirmed,Recovered,Deaths
China,Shandong,2020-02-17,4.0,18.0,0.0
China,Shandong,2020-02-18,2.0,20.0,1.0
China,Shandong,2020-02-19,1.0,20.0,0.0
China,Shandong,2020-02-20,2.0,23.0,1.0
China,Shandong,2020-02-21,203.0,27.0,0.0
China,Shandong,2020-02-22,1.0,21.0,0.0
China,Shandong,2020-02-23,4.0,19.0,0.0
China,Shandong,2020-02-24,1.0,22.0,1.0
China,Shandong,2020-02-25,1.0,12.0,1.0
China,Shandong,2020-02-26,0.0,22.0,0.0
China,Shandong,2020-02-27,0.0,10.0,0.0
China,Shandong,2020-02-28,0.0,18.0,0.0
China,Shandong,2020-02-29,0.0,16.0,0.0
China,Shandong,2020-03-01,2.0,22.0,0.0
China,Shandong,2020-03-02,0.0,17.0,0.0
China,Shandong,2020-03-03,0.0,51.0,0.0
China,Shandong,2020-03-04,0.0,5.0,0.0
China,Shandong,2020-03-05,0.0,62.0,0.0
China,Shandong,2020-03-06,0.0,40.0,0.0
China,Shandong,2020-03-07,0.0,9.0,0.0
China,Shandong,2020-03-08,0.0,15.0,0.0
China,Shandong,2020-03-09,0.0,58.0,0.0
China,Shandong,2020-03-10,0.0,19.0,0.0
China,Shandong,2020-03-11,2.0,7.0,0.0
China,Shandong,2020-03-12,0.0,8.0,0.0
China,Shandong,2020-03-13,0.0,5.0,1.0
China,Shandong,2020-03-14,0.0,2.0,0.0
China,Shandong,2020-03-15,0.0,0.0,0.0
China,Shandong,2020-03-16,0.0,5.0,0.0
China,Shandong,2020-03-17,1.0,0.0,0.0
China,Shandong,2020-03-18,0.0,0.0,0.0
China,Shandong,2020-03-19,0.0,1.0,0.0
China,Shandong,2020-03-20,1.0,1.0,0.0
China,Shandong,2020-03-21,2.0,1.0,0.0
China,Shandong,2020-03-22,3.0,1.0,0.0
China,Shandong,2020-03-23,1.0,1.0,0.0
China,Shandong,2020-03-24,0.0,1.0,0.0
China,Shandong,2020-03-25,1.0,0.0,0.0
China,Shandong,2020-03-26,2.0,0.0,0.0
China,Shandong,2020-03-27,1.0,0.0,0.0
China,Shandong,2020-03-28,0.0,0.0,0.0
China,Shanghai,2020-01-23,7.0,0.0,0.0
China,Shanghai,2020-01-24,4.0,1.0,0.0
China,Shanghai,2020-01-25,13.0,0.0,0.0
China,Shanghai,2020-01-26,7.0,0.0,1.0
China,Shanghai,2020-01-27,13.0,2.0,0.0
China,Shanghai,2020-01-28,13.0,1.0,0.0
China,Shanghai,2020-01-29,30.0,1.0,0.0
China,Shanghai,2020-01-30,16.0,0.0,0.0
China,Shanghai,2020-01-31,23.0,4.0,0.0
China,Shanghai,2020-02-01,34.0,1.0,0.0
China,Shanghai,2020-02-02,13.0,0.0,0.0
China,Shanghai,2020-02-03,21.0,0.0,0.0
China,Shanghai,2020-02-04,16.0,2.0,0.0
China,Shanghai,2020-02-05,24.0,3.0,0.0
China,Shanghai,2020-02-06,14.0,10.0,0.0
China,Shanghai,2020-02-07,20.0,5.0,0.0
China,Shanghai,2020-02-08,9.0,11.0,0.0
China,Shanghai,2020-02-09,7.0,3.0,0.0
China,Shanghai,2020-02-10,6.0,4.0,0.0
China,Shanghai,2020-02-11,4.0,4.0,0.0
China,Shanghai,2020-02-12,8.0,5.0,0.0
China,Shanghai,2020-02-13,4.0,5.0,0.0
China,Shanghai,2020-02-14,3.0,28.0,0.0
China,Shanghai,2020-02-15,8.0,34.0,0.0
China,Shanghai,2020-02-16,2.0,16.0,0.0
China,Shanghai,2020-02-17,5.0,21.0,0.0
China,Shanghai,2020-02-18,0.0,16.0,0.0
China,Shanghai,2020-02-19,0.0,9.0,1.0
China,Shanghai,2020-02-20,1.0,13.0,0.0
China,Shanghai,2020-02-21,0.0,12.0,0.0
China,Shanghai,2020-02-22,1.0,16.0,1.0
China,Shanghai,2020-02-23,0.0,22.0,0.0
China,Shanghai,2020-02-24,0.0,12.0,0.0
China,Shanghai,2020-02-25,1.0,7.0,0.0
China,Shanghai,2020-02-26,1.0,4.0,0.0
China,Shanghai,2020-02-27,0.0,4.0,0.0
China,Shanghai,2020-02-28,0.0,3.0,0.0
China,Shanghai,2020-02-29,0.0,8.0,0.0
China,Shanghai,2020-03-01,0.0,3.0,0.0
China,Shanghai,2020-03-02,0.0,2.0,0.0
China,Shanghai,2020-03-03,1.0,2.0,0.0
China,Shanghai,2020-03-04,0.0,4.0,0.0
China,Shanghai,2020-03-05,1.0,5.0,0.0
China,Shanghai,2020-03-06,3.0,3.0,0.0
China,Shanghai,2020-03-07,0.0,7.0,0.0
China,Shanghai,2020-03-08,0.0,1.0,0.0
China,Shanghai,2020-03-09,0.0,1.0,0.0
China,Shanghai,2020-03-10,2.0,4.0,0.0
China,Shanghai,2020-03-11,0.0,1.0,0.0
China,Shanghai,2020-03-12,0.0,1.0,0.0
China,Shanghai,2020-03-13,2.0,3.0,0.0
China,Shanghai,2020-03-14,7.0,0.0,0.0
China,Shanghai,2020-03-15,0.0,0.0,0.0
China,Shanghai,2020-03-16,2.0,1.0,0.0
China,Shanghai,2020-03-17,3.0,0.0,0.0
China,Shanghai,2020-03-18,3.0,1.0,0.0
China,Shanghai,2020-03-19,2.0,0.0,0.0
China,Shanghai,2020-03-20,8.0,0.0,0.0
China,Shanghai,2020-03-21,9.0,1.0,0.0
China,Shanghai,2020-03-22,24.0,1.0,1.0
China,Shanghai,2020-03-23,0.0,1.0,0.0
China,Shanghai,2020-03-24,10.0,1.0,0.0
China,Shanghai,2020-03-25,19.0,0.0,1.0
China,Shanghai,2020-03-26,18.0,1.0,0.0
China,Shanghai,2020-03-27,17.0,3.0,0.0
China,Shanghai,2020-03-28,17.0,0.0,0.0
China,Shanxi,2020-01-23,0.0,0.0,0.0
China,Shanxi,2020-01-24,0.0,0.0,0.0
China,Shanxi,2020-01-25,5.0,0.0,0.0
China,Shanxi,2020-01-26,3.0,0.0,0.0
China,Shanxi,2020-01-27,4.0,0.0,0.0
China,Shanxi,2020-01-28,14.0,0.0,0.0
China,Shanxi,2020-01-29,0.0,1.0,0.0
China,Shanxi,2020-01-30,8.0,0.0,0.0
China,Shanxi,2020-01-31,4.0,0.0,0.0
China,Shanxi,2020-02-01,8.0,0.0,0.0
China,Shanxi,2020-02-02,19.0,2.0,0.0
China,Shanxi,2020-02-04,7.0,2.0,0.0
China,Shanxi,2020-02-05,0.0,1.0,0.0
China,Shanxi,2020-02-06,15.0,7.0,0.0
China,Shanxi,2020-02-07,8.0,3.0,0.0
China,Shanxi,2020-02-08,11.0,6.0,0.0
China,Shanxi,2020-02-09,4.0,4.0,0.0
China,Shanxi,2020-02-10,0.0,0.0,0.0
China,Shanxi,2020-02-11,5.0,5.0,0.0
China,Shanxi,2020-02-12,2.0,3.0,0.0
China,Shanxi,2020-02-13,0.0,3.0,0.0
China,Shanxi,2020-02-14,1.0,2.0,0.0
China,Shanxi,2020-02-15,1.0,8.0,0.0
China,Shanxi,2020-02-16,1.0,4.0,0.0
China,Shanxi,2020-02-17,1.0,3.0,0.0
China,Shanxi,2020-02-18,1.0,8.0,0.0
China,Shanxi,2020-02-19,0.0,7.0,0.0
China,Shanxi,2020-02-20,1.0,8.0,0.0
China,Shanxi,2020-02-21,0.0,2.0,0.0
China,Shanxi,2020-02-22,0.0,3.0,0.0
China,Shanxi,2020-02-23,0.0,7.0,0.0
China,Shanxi,2020-02-24,1.0,6.0,0.0
China,Shanxi,2020-02-25,0.0,4.0,0.0
China,Shanxi,2020-02-26,0.0,6.0,0.0
China,Shanxi,2020-02-27,0.0,3.0,0.0
China,Shanxi,2020-02-28,0.0,5.0,0.0
China,Shanxi,2020-02-29,0.0,2.0,0.0
China,Shanxi,2020-03-01,0.0,2.0,0.0
China,Shanxi,2020-03-02,0.0,3.0,0.0
China,Shanxi,2020-03-03,0.0,5.0,0.0
China,Shanxi,2020-03-04,0.0,0.0,0.0
China,Shanxi,2020-03-05,0.0,2.0,0.0
China,Shanxi,2020-03-06,0.0,0.0,0.0
China,Shanxi,2020-03-07,0.0,0.0,0.0
China,Shanxi,2020-03-08,0.0,0.0,0.0
China,Shanxi,2020-03-09,0.0,1.0,0.0
China,Shanxi,2020-03-10,0.0,4.0,0.0
China,Shanxi,2020-03-11,0.0,0.0,0.0
China,Shanxi,2020-03-12,0.0,1.0,0.0
China,Shanxi,2020-03-13,0.0,1.0,0.0
China,Shanxi,2020-03-14,0.0,0.0,0.0
China,Shanxi,2020-03-15,0.0,0.0,0.0
China,Shanxi,2020-03-16,0.0,0.0,0.0
China,Shanxi,2020-03-17,0.0,0.0,0.0
China,Shanxi,2020-03-18,0.0,0.0,0.0
China,Shanxi,2020-03-19,0.0,0.0,0.0
China,Shanxi,2020-03-20,0.0,0.0,0.0
China,Shanxi,2020-03-21,0.0,0.0,0.0
China,Shanxi,2020-03-22,0.0,0.0,0.0
China,Shanxi,2020-03-23,1.0,0.0,0.0
China,Shanxi,2020-03-24,0.0,0.0,0.0
China,Shanxi,2020-03-25,0.0,0.0,0.0
China,Shanxi,2020-03-26,1.0,0.0,0.0
China,Shanxi,2020-03-27,0.0,0.0,0.0
China,Shanxi,2020-03-28,0.0,0.0,0.0
China,Sichuan,2020-01-23,3.0,0.0,0.0
China,Sichuan,2020-01-24,7.0,0.0,0.0
China,Sichuan,2020-01-25,13.0,0.0,0.0
China,Sichuan,2020-01-26,16.0,0.0,0.0
China,Sichuan,2020-01-27,25.0,0.0,0.0
China,Sichuan,2020-01-28,21.0,0.0,0.0
China,Sichuan,2020-01-29,18.0,1.0,1.0
China,Sichuan,2020-01-30,34.0,0.0,0.0
China,Sichuan,2020-01-31,35.0,0.0,0.0
China,Sichuan,2020-02-01,30.0,2.0,0.0
China,Sichuan,2020-02-02,24.0,8.0,0.0
China,Sichuan,2020-02-03,23.0,3.0,0.0
China,Sichuan,2020-02-04,28.0,0.0,0.0
China,Sichuan,2020-02-05,19.0,10.0,0.0
China,Sichuan,2020-02-06,20.0,7.0,0.0
China,Sichuan,2020-02-07,23.0,11.0,0.0
China,Sichuan,2020-02-08,20.0,18.0,0.0
China,Sichuan,2020-02-09,22.0,11.0,0.0
China,Sichuan,2020-02-10,19.0,9.0,0.0
China,Sichuan,2020-02-11,12.0,5.0,0.0
China,Sichuan,2020-02-12,19.0,7.0,0.0
China,Sichuan,2020-02-13,15.0,12.0,0.0
China,Sichuan,2020-02-14,12.0,10.0,0.0
China,Sichuan,2020-02-15,7.0,5.0,0.0
China,Sichuan,2020-02-16,11.0,12.0,2.0
China,Sichuan,2020-02-17,14.0,25.0,0.0
China,Sichuan,2020-02-18,13.0,13.0,0.0
China,Sichuan,2020-02-19,6.0,19.0,0.0
China,Sichuan,2020-02-20,6.0,29.0,0.0
China,Sichuan,2020-02-21,5.0,14.0,0.0
China,Sichuan,2020-02-22,1.0,19.0,0.0
China,Sichuan,2020-02-23,0.0,11.0,0.0
China,Sichuan,2020-02-24,1.0,15.0,0.0
China,Sichuan,2020-02-25,2.0,13.0,0.0
China,Sichuan,2020-02-26,2.0,18.0,0.0
China,Sichuan,2020-02-27,3.0,14.0,0.0
China,Sichuan,2020-02-28,4.0,17.0,0.0
China,Sichuan,2020-02-29,0.0,13.0,0.0
China,Sichuan,2020-03-01,0.0,14.0,0.0
China,Sichuan,2020-03-02,0.0,21.0,0.0
China,Sichuan,2020-03-03,0.0,8.0,0.0
China,Sichuan,2020-03-04,0.0,12.0,0.0
China,Sichuan,2020-03-05,1.0,19.0,0.0
China,Sichuan,2020-03-06,0.0,17.0,0.0
China,Sichuan,2020-03-07,0.0,12.0,0.0
China,Sichuan,2020-03-08,0.0,10.0,0.0
China,Sichuan,2020-03-09,0.0,2.0,0.0
China,Sichuan,2020-03-10,0.0,12.0,0.0
China,Sichuan,2020-03-11,0.0,10.0,0.0
China,Sichuan,2020-03-12,0.0,10.0,0.0
China,Sichuan,2020-03-13,0.0,5.0,0.0
China,Sichuan,2020-03-14,0.0,8.0,0.0
China,Sichuan,2020-03-15,0.0,5.0,0.0
China,Sichuan,2020-03-16,0.0,0.0,0.0
China,Sichuan,2020-03-17,1.0,4.0,0.0
China,Sichuan,2020-03-18,0.0,5.0,0.0
China,Sichuan,2020-03-19,0.0,11.0,0.0
China,Sichuan,2020-03-20,1.0,0.0,0.0
China,Sichuan,2020-03-21,1.0,0.0,0.0
China,Sichuan,2020-03-22,1.0,0.0,0.0
China,Sichuan,2020-03-23,0.0,0.0,0.0
China,Sichuan,2020-03-24,2.0,0.0,0.0
China,Sichuan,2020-03-25,2.0,0.0,0.0
China,Sichuan,2020-03-26,0.0,0.0,0.0
China,Sichuan,2020-03-27,1.0,0.0,0.0
China,Sichuan,2020-03-28,0.0,0.0,0.0
China,Tianjin,2020-01-23,0.0,0.0,0.0
China,Tianjin,2020-01-24,4.0,0.0,0.0
China,Tianjin,2020-01-25,2.0,0.0,0.0
China,Tianjin,2020-01-26,4.0,0.0,0.0
China,Tianjin,2020-01-27,9.0,0.0,0.0
China,Tianjin,2020-01-28,1.0,0.0,0.0
China,Tianjin,2020-01-29,3.0,0.0,0.0
China,Tianjin,2020-01-30,4.0,0.0,0.0
China,Tianjin,2020-01-31,1.0,0.0,0.0
China,Tianjin,2020-02-01,9.0,0.0,0.0
China,Tianjin,2020-02-02,7.0,1.0,0.0
China,Tianjin,2020-02-03,12.0,0.0,0.0
China,Tianjin,2020-02-04,7.0,1.0,0.0
China,Tianjin,2020-02-05,2.0,0.0,1.0
China,Tianjin,2020-02-06,10.0,0.0,0.0
China,Tianjin,2020-02-07,2.0,0.0,0.0
China,Tianjin,2020-02-08,7.0,2.0,0.0
China,Tianjin,2020-02-09,3.0,0.0,0.0
China,Tianjin,2020-02-10,4.0,4.0,0.0
China,Tianjin,2020-02-11,11.0,2.0,1.0
China,Tianjin,2020-02-12,6.0,1.0,0.0
China,Tianjin,2020-02-13,7.0,10.0,1.0
China,Tianjin,2020-02-14,1.0,10.0,0.0
China,Tianjin,2020-02-15,2.0,6.0,0.0
China,Tianjin,2020-02-16,2.0,8.0,0.0
China,Tianjin,2020-02-17,1.0,1.0,0.0
China,Tianjin,2020-02-18,3.0,2.0,0.0
China,Tianjin,2020-02-19,2.0,6.0,0.0
China,Tianjin,2020-02-20,1.0,5.0,0.0
China,Tianjin,2020-02-21,1.0,3.0,0.0
China,Tianjin,2020-02-22,3.0,3.0,0.0
China,Tianjin,2020-02-23,0.0,16.0,0.0
China,Tianjin,2020-02-24,0.0,6.0,0.0
China,Tianjin,2020-02-25,0.0,4.0,0.0
China,Tianjin,2020-02-26,0.0,5.0,0.0
China,Tianjin,2020-02-27,1.0,6.0,0.0
China,Tianjin,2020-02-28,0.0,0.0,0.0
China,Tianjin,2020-02-29,0.0,7.0,0.0
China,Tianjin,2020-03-01,0.0,2.0,0.0
China,Tianjin,2020-03-02,0.0,0.0,0.0
China,Tianjin,2020-03-03,0.0,13.0,0.0
China,Tianjin,2020-03-04,0.0,0.0,0.0
China,Tianjin,2020-03-05,0.0,4.0,0.0
China,Tianjin,2020-03-06,0.0,0.0,0.0
China,Tianjin,2020-03-07,0.0,0.0,0.0
China,Tianjin,2020-03-08,0.0,0.0,0.0
China,Tianjin,2020-03-09,0.0,2.0,0.0
China,Tianjin,2020-03-10,0.0,1.0,0.0
China,Tianjin,2020-03-11,0.0,0.0,0.0
China,Tianjin,2020-03-12,0.0,1.0,0.0
China,Tianjin,2020-03-13,0.0,0.0,0.0
China,Tianjin,2020-03-14,0.0,0.0,0.0
China,Tianjin,2020-03-15,0.0,1.0,0.0
China,Tianjin,2020-03-16,0.0,0.0,0.0
China,Tianjin,2020-03-17,0.0,0.0,0.0
China,Tianjin,2020-03-18,0.0,0.0,0.0
China,Tianjin,2020-03-19,1.0,0.0,0.0
China,Tianjin,2020-03-20,0.0,0.0,0.0
China,Tianjin,2020-03-21,0.0,0.0,0.0
China,Tianjin,2020-03-22,0.0,0.0,0.0
China,Tianjin,2020-03-23,4.0,0.0,0.0
China,Tianjin,2020-03-24,4.0,0.0,0.0
China,Tianjin,2020-03-25,0.0,0.0,0.0
China,Tianjin,2020-03-26,6.0,0.0,0.0
China,Tianjin,2020-03-27,4.0,0.0,0.0
China,Tianjin,2020-03-28,6.0,0.0,0.0
China,Tibet,2020-01-23,0.0,0.0,0.0
China,Tibet,2020-01-24,0.0,0.0,0.0
China,Tibet,2020-01-25,0.0,0.0,0.0
China,Tibet,2020-01-26,0.0,0.0,0.0
China,Tibet,2020-01-27,0.0,0.0,0.0
China,Tibet,2020-01-28,0.0,0.0,0.0
China,Tibet,2020-01-29,0.0,0.0,0.0
China,Tibet,2020-01-30,1.0,0.0,0.0
China,Tibet,2020-01-31,0.0,0.0,0.0
China,Tibet,2020-02-01,0.0,0.0,0.0
China,Tibet,2020-02-02,0.0,0.0,0.0
China,Tibet,2020-02-03,0.0,0.0,0.0
China,Tibet,2020-02-04,0.0,0.0,0.0
China,Tibet,2020-02-05,0.0,0.0,0.0
China,Tibet,2020-02-06,0.0,0.0,0.0
China,Tibet,2020-02-07,0.0,0.0,0.0
China,Tibet,2020-02-08,0.0,0.0,0.0
China,Tibet,2020-02-09,0.0,0.0,0.0
China,Tibet,2020-02-10,0.0,0.0,0.0
China,Tibet,2020-02-11,0.0,0.0,0.0
China,Tibet,2020-02-12,0.0,1.0,0.0
China,Tibet,2020-02-13,0.0,0.0,0.0
China,Tibet,2020-02-14,0.0,0.0,0.0
China,Tibet,2020-02-15,0.0,0.0,0.0
China,Tibet,2020-02-16,0.0,0.0,0.0
China,Tibet,2020-02-17,0.0,0.0,0.0
China,Tibet,2020-02-18,0.0,0.0,0.0
China,Tibet,2020-02-19,0.0,0.0,0.0
China,Tibet,2020-02-20,0.0,0.0,0.0
China,Tibet,2020-02-21,0.0,0.0,0.0
China,Tibet,2020-02-22,0.0,0.0,0.0
China,Tibet,2020-02-23,0.0,0.0,0.0
China,Tibet,2020-02-24,0.0,0.0,0.0
China,Tibet,2020-02-25,0.0,0.0,0.0
China,Tibet,2020-02-26,0.0,0.0,0.0
China,Tibet,2020-02-27,0.0,0.0,0.0
China,Tibet,2020-02-28,0.0,0.0,0.0
China,Tibet,2020-02-29,0.0,0.0,0.0
China,Tibet,2020-03-01,0.0,0.0,0.0
China,Tibet,2020-03-02,0.0,0.0,0.0
China,Tibet,2020-03-03,0.0,0.0,0.0
China,Tibet,2020-03-04,0.0,0.0,0.0
China,Tibet,2020-03-05,0.0,0.0,0.0
China,Tibet,2020-03-06,0.0,0.0,0.0
China,Tibet,2020-03-07,0.0,0.0,0.0
China,Tibet,2020-03-08,0.0,0.0,0.0
China,Tibet,2020-03-09,0.0,0.0,0.0
China,Tibet,2020-03-10,0.0,0.0,0.0
China,Tibet,2020-03-11,0.0,0.0,0.0
China,Tibet,2020-03-12,0.0,0.0,0.0
China,Tibet,2020-03-13,0.0,0.0,0.0
China,Tibet,2020-03-14,0.0,0.0,0.0
China,Tibet,2020-03-15,0.0,0.0,0.0
China,Tibet,2020-03-16,0.0,0.0,0.0
China,Tibet,2020-03-17,0.0,0.0,0.0
China,Tibet,2020-03-18,0.0,0.0,0.0
China,Tibet,2020-03-19,0.0,0.0,0.0
China,Tibet,2020-03-20,0.0,0.0,0.0
China,Tibet,2020-03-21,0.0,0.0,0.0
China,Tibet,2020-03-22,0.0,0.0,0.0
China,Tibet,2020-03-23,0.0,0.0,0.0
China,Tibet,2020-03-24,0.0,0.0,0.0
China,Tibet,2020-03-25,0.0,0.0,0.0
China,Tibet,2020-03-26,0.0,0.0,0.0
China,Tibet,2020-03-27,0.0,0.0,0.0
China,Tibet,2020-03-28,0.0,0.0,0.0
China,Total,2020-01-22,547.0,27.0,17.0
China,Total,2020-01-23,95.0,2.0,1.0
China,Total,2020-01-24,277.0,6.0,8.0
China,Total,2020-01-25,486.0,3.0,16.0
China,Total,2020-01-26,669.0,10.0,14.0
China,Total,2020-01-27,802.0,9.0,26.0
China,Total,2020-01-28,2632.0,43.0,49.0
China,Total,2020-01-29,578.0,19.0,2.0
China,Total,2020-01-30,2054.0,15.0,38.0
China,Total,2020-01-31,1661.0,79.0,42.0
China,Total,2020-02-01,2089.0,61.0,46.0
China,Total,2020-02-02,4739.0,188.0,102.0
China,Total,2020-02-03,3086.0,151.0,64.0
China,Total,2020-02-04,3991.0,229.0,66.0
China,Total,2020-02-05,3733.0,272.0,72.0
China,Total,2020-02-06,3147.0,362.0,70.0
China,Total,2020-02-07,3523.0,522.0,85.0
China,Total,2020-02-08,2704.0,597.0,87.0
China,Total,2020-02-09,3015.0,623.0,100.0
China,Total,2020-02-10,2525.0,699.0,107.0
China,Total,2020-02-11,2032.0,718.0,100.0
China,Total,2020-02-12,373.0,446.0,5.0
China,Total,2020-02-13,15136.0,1135.0,252.0
China,Total,2020-02-14,6463.0,1760.0,152.0
China,Total,2020-02-15,2055.0,1321.0,142.0
China,Total,2020-02-16,2100.0,1457.0,103.0
China,Total,2020-02-17,1921.0,1707.0,98.0
China,Total,2020-02-18,1777.0,1744.0,139.0
China,Total,2020-02-19,408.0,1756.0,113.0
China,Total,2020-02-20,458.0,2052.0,122.0
China,Total,2020-02-21,473.0,690.0,0.0
China,Total,2020-02-22,1451.0,3995.0,205.0
China,Total,2020-02-23,21.0,488.0,2.0
China,Total,2020-02-24,219.0,1828.0,150.0
China,Total,2020-02-25,513.0,2661.0,70.0
China,Total,2020-02-26,412.0,2408.0,52.0
China,Total,2020-02-27,434.0,2846.0,29.0
China,Total,2020-02-28,328.0,3399.0,44.0
China,Total,2020-02-29,428.0,2991.0,47.0
China,Total,2020-03-01,576.0,2842.0,35.0
China,Total,2020-03-02,204.0,2692.0,42.0
China,Total,2020-03-03,125.0,2596.0,33.0
China,Total,2020-03-04,125.0,2551.0,36.0
China,Total,2020-03-05,151.0,2291.0,32.0
China,Total,2020-03-06,153.0,1652.0,29.0
China,Total,2020-03-07,80.0,1595.0,28.0
China,Total,2020-03-08,53.0,1849.0,28.0
China,Total,2020-03-09,37.0,1416.0,23.0
China,Total,2020-03-10,27.0,1377.0,16.0
China,Total,2020-03-11,34.0,1463.0,22.0
China,Total,2020-03-12,11.0,1257.0,11.0
China,Total,2020-03-13,13.0,1295.0,8.0
China,Total,2020-03-14,32.0,1464.0,13.0
China,Total,2020-03-15,26.0,1357.0,10.0
China,Total,2020-03-16,30.0,893.0,14.0
China,Total,2020-03-17,25.0,888.0,13.0
China,Total,2020-03-18,44.0,957.0,11.0
China,Total,2020-03-19,54.0,780.0,8.0
China,Total,2020-03-20,94.0,731.0,4.0
China,Total,2020-03-21,55.0,591.0,6.0
China,Total,2020-03-22,130.0,505.0,15.0
China,Total,2020-03-23,63.0,452.0,0.0
China,Total,2020-03-24,93.0,466.0,7.0
China,Total,2020-03-25,70.0,493.0,4.0
China,Total,2020-03-26,121.0,408.0,6.0
China,Total,2020-03-27,115.0,539.0,5.0
China,Total,2020-03-28,102.0,380.0,3.0
China,Xinjiang,2020-01-23,2.0,0.0,0.0
China,Xinjiang,2020-01-24,0.0,0.0,0.0
China,Xinjiang,2020-01-25,1.0,0.0,0.0
China,Xinjiang,2020-01-26,1.0,0.0,0.0
China,Xinjiang,2020-01-27,1.0,0.0,0.0
China,Xinjiang,2020-01-28,5.0,0.0,0.0
China,Xinjiang,2020-01-29,3.0,0.0,0.0
China,Xinjiang,2020-01-30,1.0,0.0,0.0
China,Xinjiang,2020-01-31,3.0,0.0,0.0
China,Xinjiang,2020-02-01,1.0,0.0,0.0
China,Xinjiang,2020-02-02,3.0,0.0,0.0
China,Xinjiang,2020-02-03,3.0,0.0,0.0
China,Xinjiang,2020-02-04,5.0,0.0,0.0
China,Xinjiang,2020-02-05,3.0,0.0,0.0
China,Xinjiang,2020-02-06,4.0,0.0,0.0
China,Xinjiang,2020-02-07,3.0,0.0,0.0
China,Xinjiang,2020-02-08,3.0,0.0,0.0
China,Xinjiang,2020-02-09,3.0,0.0,0.0
China,Xinjiang,2020-02-10,4.0,0.0,0.0
China,Xinjiang,2020-02-11,6.0,3.0,0.0
China,Xinjiang,2020-02-12,4.0,0.0,0.0
China,Xinjiang,2020-02-13,4.0,3.0,1.0
China,Xinjiang,2020-02-14,2.0,0.0,0.0
China,Xinjiang,2020-02-15,5.0,4.0,0.0
China,Xinjiang,2020-02-16,1.0,2.0,0.0
China,Xinjiang,2020-02-17,4.0,0.0,0.0
China,Xinjiang,2020-02-18,1.0,0.0,0.0
China,Xinjiang,2020-02-19,0.0,8.0,0.0
China,Xinjiang,2020-02-20,0.0,2.0,0.0
China,Xinjiang,2020-02-21,0.0,2.0,0.0
China,Xinjiang,2020-02-22,0.0,1.0,1.0
China,Xinjiang,2020-02-23,0.0,3.0,0.0
China,Xinjiang,2020-02-24,0.0,2.0,0.0
China,Xinjiang,2020-02-25,0.0,0.0,0.0
China,Xinjiang,2020-02-26,0.0,4.0,0.0
China,Xinjiang,2020-02-27,0.0,9.0,0.0
China,Xinjiang,2020-02-28,0.0,9.0,1.0
China,Xinjiang,2020-02-29,0.0,10.0,0.0
China,Xinjiang,2020-03-01,0.0,2.0,0.0
China,Xinjiang,2020-03-02,0.0,2.0,0.0
China,Xinjiang,2020-03-03,0.0,2.0,0.0
China,Xinjiang,2020-03-04,0.0,1.0,0.0
China,Xinjiang,2020-03-05,0.0,1.0,0.0
China,Xinjiang,2020-03-06,0.0,1.0,0.0
China,Xinjiang,2020-03-07,0.0,1.0,0.0
China,Xinjiang,2020-03-08,0.0,1.0,0.0
China,Xinjiang,2020-03-09,0.0,0.0,0.0
China,Xinjiang,2020-03-10,0.0,0.0,0.0
China,Xinjiang,2020-03-11,0.0,0.0,0.0
China,Xinjiang,2020-03-12,0.0,0.0,0.0
China,Xinjiang,2020-03-13,0.0,0.0,0.0
China,Xinjiang,2020-03-14,0.0,0.0,0.0
China,Xinjiang,2020-03-15,0.0,0.0,0.0
China,Xinjiang,2020-03-16,0.0,0.0,0.0
China,Xinjiang,2020-03-17,0.0,0.0,0.0
China,Xinjiang,2020-03-18,0.0,0.0,0.0
China,Xinjiang,2020-03-19,0.0,0.0,0.0
China,Xinjiang,2020-03-20,0.0,0.0,0.0
China,Xinjiang,2020-03-21,0.0,0.0,0.0
China,Xinjiang,2020-03-22,0.0,0.0,0.0
China,Xinjiang,2020-03-23,0.0,0.0,0.0
China,Xinjiang,2020-03-24,0.0,0.0,0.0
China,Xinjiang,2020-03-25,0.0,0.0,0.0
China,Xinjiang,2020-03-26,0.0,0.0,0.0
China,Xinjiang,2020-03-27,0.0,0.0,0.0
China,Xinjiang,2020-03-28,0.0,0.0,0.0
China,Yunnan,2020-01-23,1.0,0.0,0.0
China,Yunnan,2020-01-24,3.0,0.0,0.0
China,Yunnan,2020-01-25,6.0,0.0,0.0
China,Yunnan,2020-01-26,5.0,0.0,0.0
China,Yunnan,2020-01-27,10.0,0.0,0.0
China,Yunnan,2020-01-28,18.0,0.0,0.0
China,Yunnan,2020-01-29,11.0,0.0,0.0
China,Yunnan,2020-01-30,15.0,0.0,0.0
China,Yunnan,2020-01-31,13.0,1.0,0.0
China,Yunnan,2020-02-01,10.0,1.0,0.0
China,Yunnan,2020-02-02,12.0,1.0,0.0
China,Yunnan,2020-02-03,12.0,2.0,0.0
China,Yunnan,2020-02-04,5.0,0.0,0.0
China,Yunnan,2020-02-05,6.0,0.0,0.0
China,Yunnan,2020-02-06,5.0,2.0,0.0
China,Yunnan,2020-02-07,5.0,5.0,0.0
China,Yunnan,2020-02-08,0.0,5.0,0.0
China,Yunnan,2020-02-09,3.0,1.0,0.0
China,Yunnan,2020-02-10,8.0,1.0,0.0
China,Yunnan,2020-02-11,4.0,1.0,0.0
China,Yunnan,2020-02-12,1.0,6.0,0.0
